Id,Price
16378,248578.8335681089
12278,178200.92559805096
3842,170463.0870454738
2692,360084.0160831052
7699,192006.2909983925
6825,340039.82885394
7268,396251.87906585477
1477,404508.3167765272
9887,188275.34926512427
9436,183872.90573541488
3179,225517.80535000595
1350,510105.8766487173
10643,199862.86467234377
5793,278234.41874220996
11494,446772.12248958374
4206,192801.90416469114
12419,241261.17564476831
8530,237193.34502956303
5985,161670.29156914752
8908,196786.3985097609
256,130689.42708857008
7234,182759.3436287389
5648,222046.9203702671
3014,212195.0870151895
2184,195945.54417998943
9189,250447.2206409944
14884,207821.74284312964
10333,140296.3000637009
15896,130326.07810096943
13269,154257.42314487373
8603,230914.67169946898
15087,200803.41925014026
4344,202411.23386824044
7981,76569.60242009946
10908,229737.04936091116
6190,158292.55967693686
11742,208331.9980175119
9224,143295.90513645066
14667,193087.0910889899
458,201015.12374214482
2464,300647.57252837357
12320,244453.0959330602
278,199770.8283845142
2912,218975.33270257112
6698,205038.1064088739
4510,124251.66269047945
4183,192849.33112672335
5551,233596.4324442536
12187,161872.34852810227
7948,219219.9927631783
10808,192326.88471908297
12432,173796.97659438272
5356,169549.22280175847
8984,538867.8591434712
9203,188341.9235291659
15412,89504.15738032688
12041,131581.69901720426
7644,296235.33621188294
7071,214336.02875842777
10685,169561.98687234637
6763,169863.23174755904
940,144014.02741250477
14959,220239.3939093804
1338,160337.47116731858
5351,135988.79267950097
6524,189369.95009798615
12516,162084.26582923665
3288,278669.9020951952
3146,220419.67681211483
3954,187986.9054445319
11955,173852.0942135159
1211,224155.96639587832
15668,198870.08301577528
1320,85515.37500259244
9108,164774.34372515776
16482,209336.89796783825
5017,138467.90936987416
8290,215202.29565866952
4304,403842.74670576956
1930,187885.62632065106
12530,168464.91181093486
11295,349485.75154644856
3002,153155.81152097203
15483,163239.29392626623
11525,192416.8437331587
13978,128488.14260584283
4885,150111.2709850664
8325,170183.306013809
3630,141843.15788140238
9165,186766.81109549443
13945,236214.14738753796
10663,190180.45939663608
14803,185099.6254239052
7621,174831.3054374006
8205,238154.19213341965
10387,204235.92432839054
5457,146691.0256630224
10234,340238.48162216
6251,172165.1517008087
701,257692.08522644683
7930,172020.49574911152
15028,149681.57935933018
12172,75335.42126549967
5805,196923.43676107682
7411,302950.67208987556
14806,172811.8193965347
7890,162090.00882521734
10440,153463.2543333484
14926,173102.65373729455
5381,151170.55973809728
3800,378830.1633430974
10511,244433.83396501513
9324,230119.9244647641
3313,220305.05124545132
7351,152053.97763763033
8459,177711.95878185146
9957,124983.61513694834
12024,180794.91245194312
4380,243387.3881275674
5042,131529.418064835
13289,144304.03288761497
13407,397895.2578702343
13258,150873.49043496713
15993,278976.5484391041
12525,180211.3473424478
4062,254642.7795879166
12065,228551.0417611751
8227,173060.25560457533
11333,151054.35799803663
2867,135743.36879719704
3319,258993.18669594426
3523,344518.8078315078
7055,204778.4641278557
14930,173368.15074841326
3444,136676.03864571147
2940,306888.5591411426
6935,356667.8123160471
16116,377368.9834655324
13370,231871.90876284338
6103,213981.83394005825
7446,186163.8065854675
1859,172921.88102581468
4079,178025.02189774654
3228,174404.8997961704
9665,160753.91389245875
15957,377589.7303281335
11533,144904.87326551092
2314,126525.9217937738
4096,193617.34596938093
13437,193949.35361556493
5980,214267.0537531947
2008,196191.84519963572
6754,182139.98835095792
4129,157869.75754725985
14557,298040.16110686486
7096,361145.761402503
14297,271450.30513361393
3967,233640.49984465033
16485,119484.92348217012
13075,306326.44916034775
14289,188287.47417733556
10988,168964.84750311784
3230,142629.82719034492
13250,174615.28684842624
2559,180761.4045894788
7739,353718.19218797085
7213,164959.51857266796
6639,235902.16245228334
3164,296325.6573923826
15207,159139.79492093218
5113,191351.63940275286
3929,144960.34751444188
14493,251548.41152106356
11110,184907.7401067786
2033,208865.14767995797
16057,203247.02956002177
16709,204555.9823676836
14313,152101.4977598986
1028,296828.96168112574
7187,105917.03802160156
3738,312035.86009258754
9869,319002.093951119
12644,203677.1940777933
3686,128158.45844717928
9196,266695.96424306993
12326,201229.65078811775
4936,198679.93509757845
13314,158207.79196778155
9857,339734.4732596858
519,190353.2057193721
8410,174944.3819042893
1720,180224.2864150087
10341,209074.77091839004
14415,182704.8957658551
10613,270790.2265473079
8027,221329.05210269234
15539,258644.05617295788
7431,259040.6898635466
1370,149863.04379154355
12708,142075.5210076559
2250,216941.32778253272
14758,140503.6723135051
8525,350294.8688059433
1538,270948.2202543496
1142,159770.29411702638
1152,238617.5533681138
9802,186906.7405271098
3331,324835.75153879257
15203,178463.72399648945
4247,177355.93796892813
1976,417796.27015593194
2346,189563.40582980032
10078,232128.96990405247
1938,206301.8445558254
7819,167407.65340281455
2168,263964.77899397427
15634,213188.976550637
8465,250531.38706115246
9313,165341.94420172015
6539,133043.43189641074
6325,109885.44228277093
13442,259012.30638899858
9967,177819.27768906154
7893,250467.18968002603
2861,195894.9826462833
11031,289885.50835644704
15073,123753.31640200363
13837,168512.6037779425
2524,267584.02972507186
8617,209728.0534471084
13513,190263.41444535862
3081,324972.6215947118
10675,341644.4623657462
1907,74847.45277361477
4872,240381.30019820735
16274,408584.15874569636
11837,237943.56634829467
16577,228199.98995293037
5231,335163.2717446034
11315,206267.3835286719
273,204235.92432839054
8363,238560.73478226477
4255,199604.79824371453
16330,235434.41216027865
11528,176103.62982960025
14799,265141.09040002705
1611,274969.0799545225
9234,164134.5455169873
1633,112001.85340397862
6791,208424.7130100438
11567,365246.55242783856
3070,212685.585949462
12094,246298.67299969692
14335,280848.23267814564
137,160547.9200070172
7182,156231.10091549504
11718,178014.80485282282
5194,94773.07873690318
97,371614.01217481564
5118,411953.4043257541
13920,310739.0549434763
9952,189621.42444111352
15337,205616.8334969664
10243,215643.68856180814
4048,395606.7568443673
171,169648.31550786056
11378,155396.18903912275
14190,174125.8577394622
15265,149263.46177663322
2740,126093.17950532785
5573,314674.4927741066
4481,219961.71476046563
2631,147654.464845921
4984,238869.95547315202
16466,181584.95098824243
16716,126091.0806198556
15325,171781.56216371094
10115,173207.59481923358
117,544355.7083265816
5476,107158.21295313562
11757,181728.96276813952
12359,123480.75427210027
15546,185092.45709704622
8133,161654.1988208763
9018,409029.0774360517
2075,162877.36169753628
11170,317813.16817586985
15733,209836.49375233473
9280,149164.55750179247
10734,348075.0367904005
14071,156171.59940687558
7373,233477.84258530932
14736,174118.2346689845
3458,114429.29031435697
6183,160962.23570980373
7825,227696.62840873486
16775,164644.35492808442
5717,177700.66118590249
12397,145939.57958613688
8189,466568.9077109414
4423,211502.7547566037
3994,129549.37459476982
10342,189424.23100131698
10051,187456.93408610125
9453,143884.32026147144
12593,522140.282940585
1274,88997.61356472838
6933,333900.98802268296
1761,146618.14831718395
7157,349009.06509615254
15169,150546.9178809032
6792,288969.7486587898
13830,173890.52508145923
7240,213223.0467749806
3051,257589.49928296878
6550,119471.04500161974
4603,208165.72264752904
5729,166912.18742991897
13473,314829.23868419504
15104,147303.32566861997
6599,473255.85396395845
2216,234820.6707688582
8721,301266.9212525229
3645,215909.50550119678
8664,205038.1064088739
11001,205147.38844874201
753,158976.5803208107
8129,210256.39666162097
15235,185681.61038858906
3359,212616.2263276518
10424,219166.69037978546
10226,234917.47568568995
9252,182307.0175889747
3008,261297.92228002593
5849,169272.05775763834
8494,180743.4325577857
6764,183448.43252490176
12445,332516.49644788913
11716,184999.01917753494
4508,119656.43503163445
5669,204231.26234011975
11427,120843.31993028036
11065,187601.17881535724
8910,214940.10120036185
16401,169712.36407856262
11913,153558.54706488564
6221,204096.3109353298
10839,189527.26091084542
2809,203528.82061117407
13311,154051.29691205177
6866,198014.90972079596
6019,172001.02395805338
3024,164673.18080139838
1391,259695.1458875177
15904,258412.36311423295
15858,309731.95919643634
9911,252039.12985355846
16579,191841.00345184002
4394,266039.3178734192
1468,486809.6855878065
12965,148768.25147468425
2249,198467.5768538041
14384,159791.12763455874
13040,117041.0323048032
8872,143316.34979387958
12864,230774.16458982177
15712,167242.3357181116
14049,185163.772159984
1840,97876.10268023737
12019,169926.20806063112
8948,162315.28121458946
15154,202789.31643664333
6943,138299.4250010119
12564,387243.3881962711
12766,164406.80062763815
7255,226539.0295378063
7962,157377.9152554485
709,142245.69700600035
4634,145900.47824595822
889,230084.94368838586
4774,130691.73101906301
13890,179201.63425796208
15431,146382.93862364636
8726,372115.6719726827
10373,145520.3504727006
6413,205047.38788796586
9761,132184.68611982625
15864,170178.57550657043
6147,142188.73934321734
3384,224952.46463338914
320,268038.66038703517
8006,182566.37725808483
14395,170727.27347838334
14976,97667.03830834653
12185,214880.78981971115
4779,120233.30277842536
8551,153273.44252536833
9025,256199.8355604004
10616,223612.09726872132
7475,117503.79395205577
6341,342905.05582103395
14163,141989.37763063994
2211,187055.13230196666
10532,281381.7155386208
14338,138516.23942106194
831,164950.93267950127
3382,159655.85322972326
9209,274366.50251586665
7188,226504.8616674204
7197,213583.76267827084
11270,177115.68860044028
15918,95130.48792688274
6937,426588.0377455529
6178,194232.148239855
10668,110323.70107645371
1413,264148.53301613324
6884,332117.0788138158
8266,188956.33704874406
14019,196650.75000209533
16764,144736.8670877786
15306,167705.63177431727
3740,179217.21914957283
5298,183841.13913796528
8319,186759.34162567955
4229,177328.18830559135
13429,194757.21570464992
1753,395536.903007119
860,259365.38774511378
14219,156086.99918784812
12113,200945.58668514263
11309,124601.36134649739
9930,216649.34143145694
10570,185740.13458687285
2839,154825.88256195752
6699,114779.65011879627
16647,120165.6040079491
5325,245336.75605137646
13733,164654.37351970907
7818,356317.7780472551
12505,220719.3616913969
9489,201828.83907741096
10106,201336.25840451347
7864,206050.45026078372
5134,298647.5290917541
11859,166428.81872727198
7440,411698.6363098473
1525,323528.0721957526
7339,185771.43103961265
8,308310.6410418968
3248,110509.48693611918
8995,216157.25837643576
15178,69096.03835825095
8594,161733.4337766883
15770,240224.21427818676
15859,357438.9342197803
1735,303400.12296561815
11410,553443.2618022909
16397,162327.16326458514
3572,143715.02266624692
5501,111210.38439711758
969,187553.38884748964
6977,483795.2747182567
1233,179570.64303317637
4258,168131.11965209717
90,329337.6643455672
16650,184140.63985167505
197,111170.03274172859
12514,246902.54659733362
4367,185679.81606819393
3199,200136.39142627534
5600,193678.18801380228
11641,197355.32703524953
14609,116226.52299157731
12775,146228.25684340444
14240,171448.80855212742
7933,182508.7496325224
6945,330065.57318310963
14006,192125.10238523482
6320,256755.88460545434
12061,189565.54140826702
16369,213246.57987611633
16354,340608.2527060185
3970,325565.67846027046
1048,204029.1146919229
3639,219929.04223862162
14448,206855.3693254686
2812,413540.8772817484
3932,149599.7071258719
14875,305538.3581164072
8883,109945.98227712003
7622,297811.3975927742
7252,128985.46211036187
9751,173414.0135548343
2378,203622.60405426146
6816,239985.6574470727
15358,164221.9390446427
7843,181378.21082729523
10448,361640.0679672338
7840,316811.10978607635
8880,229127.35901080963
12551,355180.36071812443
15470,189604.81705720042
16207,199247.84240121226
12123,121148.76165218181
15247,392490.7737569913
7481,211400.41217654594
16171,345840.1243487696
7461,321443.4386310298
902,243692.65380551506
13094,148682.71037615326
11584,255574.97196223453
4462,212274.81807871858
15576,144838.29482196076
16606,228620.0331154925
5427,314518.5737538698
7725,158681.5876979425
5409,166881.6942678171
12579,131824.15686605033
12013,238365.60183718338
11321,169355.57682448535
9932,137857.89139338513
591,165160.35456885782
10357,192637.75623313594
3336,238203.8733695713
13,181088.79218731
4809,199865.37000231774
7555,185313.9410450203
15172,319850.03563290334
6989,168342.75978358465
4707,185211.20372127017
2046,234816.0065539753
6495,86387.07932491554
3873,173498.28649643203
7061,204029.1146919229
12112,212500.88085172712
8917,321927.37238035817
7735,148672.8195695414
16442,215643.68856180814
4244,162195.95719419405
3747,222224.30669036738
11086,184745.8404127835
10080,197386.19169534056
15057,253301.8811268353
1331,197362.64389881812
8891,148969.75243452485
13411,232734.78095793625
16730,237965.19825275277
2267,188827.6514789307
3022,191893.06691896633
11190,214508.379074311
11857,186245.55491911413
9318,175596.19050380087
16512,181493.59106306493
2053,217277.39843977045
13707,129534.48689565524
12143,159964.01336766596
14080,167825.08140946712
6130,190185.2792831271
7936,74124.76892349847
10101,176156.02913043153
5663,198336.2457545264
14811,114193.91913813875
1366,192039.87988589302
908,201344.76548672447
2953,122544.9682084996
14629,146111.91790240645
15096,357239.6045010801
2115,206385.24022936999
11770,164099.56081544823
12701,189912.83340899166
14584,127084.27082951923
1893,370382.5403275768
9501,483780.6039158992
2138,135032.25440387905
9346,211227.61164814598
15960,425913.49554275325
8230,164181.12868324268
13843,217378.34816397572
13810,241417.88397879133
15650,183372.45271144714
9974,137905.72792224633
12200,206139.56740322465
538,214450.64314613384
5334,182202.4024433238
14823,121537.5055463153
4817,163009.15133734603
9041,197894.44790460894
4359,273042.08401730703
4852,203989.44499832543
10141,137812.92557140184
1503,210574.41687056655
16256,475106.65750410274
683,108990.38114370691
14382,184184.902156198
7248,220612.94270000138
1200,180494.37185940723
3563,179721.34408381517
3681,394884.3911916871
3053,263779.48061609967
4099,202981.36792021466
807,116761.5658875442
4658,321184.74414518644
3535,179008.19442029638
12548,146821.87193654987
10488,204130.5670787169
5851,166326.01673884972
13736,188807.3275457827
875,159981.49698693005
14449,166013.36360163247
3958,300688.60502204875
10727,187953.04323624735
11296,137236.676618685
13646,258236.96595375316
9599,210556.31902008926
7135,317118.2963087193
5943,319438.90800212586
2695,258174.31692822507
6766,221816.13857588984
5630,172932.1046098307
13586,213857.39746651155
3507,444876.3086900565
10014,143282.83765884838
459,261909.71072774637
3582,234541.08324536745
8560,272247.26791520347
3372,175014.17290964117
13109,238685.40094918857
8160,231542.88090236398
10706,261354.4319578208
9104,333710.3723056909
2870,220684.5280738036
13712,175754.13505192386
13924,124066.7150954714
798,270609.6493406743
9750,437466.3789079136
16248,383894.73897730996
3170,179808.2370676796
12700,232386.13152234867
10601,125575.03682079495
514,209268.8566036198
4010,288913.07695323374
8124,159446.98510935702
10800,172247.8142707475
13628,202320.3921300854
11637,140373.65424873837
781,172261.0913333098
16156,195621.32325249334
12618,255104.61738219776
9766,179359.32984078047
15987,264234.1657642146
11051,333573.4644264801
7673,207163.30120431352
1245,365478.265490255
2443,154796.67555953216
7413,107994.09078238597
310,162104.99104086804
10921,233716.15827618432
8709,94958.44330832297
12404,320312.9566682505
14986,202033.67109604465
10714,308576.52958813065
14286,195951.52111412637
13828,315137.270831688
8926,461144.6878787077
12233,174367.79676428757
3913,206703.22481397368
5221,217277.48100646978
14965,83532.89128891281
862,199236.6937845171
13907,138946.9699186499
5418,198825.93535995405
2045,181155.14048023178
13321,179394.80494866846
2762,240978.48190111984
13888,179932.14324588483
14962,140284.9414202216
13305,391051.1548381234
8487,254792.77837726616
7146,159482.4936236306
1134,187894.47466293423
15092,327355.5006285
13760,219491.286882652
11958,436064.1237298496
3177,189428.73996096913
11350,188526.73370721663
1524,115075.13938004889
5527,291891.1470835478
2872,193709.98668703914
8602,349344.5047836337
3067,330401.71382636245
10435,211613.98205104555
11222,212507.89802477072
8700,148549.78359622858
10961,218654.47977827484
14305,189711.49962549048
8362,258542.1282302664
4979,161890.94626957097
7180,325605.55815810605
5763,109748.8386501695
2192,204284.93517875593
13581,192319.12396899035
10720,162448.2409610042
1358,257181.5988299777
13366,326647.9134308608
13539,409836.88610842574
12849,190060.5554139374
6794,177807.9952163552
525,463608.12199333427
12223,353448.36507925624
16271,132888.1900569605
5818,129624.02630983958
16588,288144.5030255485
8981,131125.2329505574
16476,131573.75884857398
14663,178770.3317169895
3,144406.34666944758
6615,139095.2720484115
12215,279206.2506237783
304,248284.97132919016
13634,272204.82525965566
9208,177006.90325694354
2175,165720.15171626152
250,200018.08697933386
6045,192642.7785640545
10516,160089.4819315006
1852,481241.56147024897
1573,204453.4866775867
15079,172722.9416652717
5500,170865.10453269296
15775,173043.10281603204
3198,160908.37366894665
6718,211432.60486212358
4149,187927.27488931117
9627,252906.2743086023
7595,255192.96412281613
4538,187454.41523229785
3555,220480.77239525615
10483,377148.78019185073
8834,168990.40038791133
16412,169424.54171328543
6449,149760.63113525868
2767,185852.23561672942
11498,185542.31683888912
16472,144547.82791907794
178,337422.4211017145
10948,196590.04976495067
13313,287686.5757449694
8065,148478.97151261984
102,151351.10044028578
14428,150477.17753261764
11973,118147.14801884133
6663,202536.2596284213
15989,131325.78306306293
10955,438378.8070227762
11772,143689.13239147761
11364,240161.23464836853
7082,177158.53247164004
7749,470172.886586487
6428,127342.50591012588
6869,97903.4803226198
295,169212.71415043072
12266,262639.4131785089
11129,244853.90311323368
826,369708.19181473064
3262,228317.5164469984
15641,325082.12863673596
1662,441130.06647665246
10926,216405.67415413714
10232,228063.0681923627
6376,193330.48789936487
7817,176599.3524196966
354,203856.90515960348
10076,191165.54529582986
11379,365940.39540550625
10184,118203.9820842409
4696,386013.8824297103
13562,477444.59755834023
5436,187481.10701245503
13196,117083.73293303624
14939,326297.1344405125
14004,201122.07752575877
5916,196146.6854846602
7229,182445.4954573917
9143,157876.47104649935
3440,201848.54903399828
319,171497.2102221035
11683,231414.38863190907
12647,253395.0208952652
12788,152461.36053771508
13662,226316.40201235615
423,270664.92697361606
5222,209546.19513228064
9242,195062.35925941097
2641,187679.98467898244
4855,172128.6136487876
5360,203690.5496040555
9799,165029.91729214505
5526,241947.06058466388
10309,159062.90397711855
2144,436605.8651463308
7191,176240.65453987863
6732,164481.50276409098
14789,148804.59032537325
13525,154481.6307759113
4066,283759.58189444663
16422,197056.3643022746
14890,179467.51001160406
2922,228512.70604879133
3601,131275.12800735218
13416,119924.01928781846
14363,181562.5655899929
9496,285102.90496515797
7115,289252.3058028234
8615,161079.46586620508
5218,70304.47356865353
9493,200930.65389952494
10623,171928.12035507662
2272,154151.28049430574
3352,346171.72734306025
84,174955.68634471775
8086,130885.48224070485
2595,236227.23951048753
3531,142763.7996647081
7460,348540.48463690566
9214,271697.24137780466
2790,187424.77133282862
10548,247244.3640621929
9218,171503.24516663537
7435,178490.8171741256
15780,186712.7973790883
7640,200716.52601394174
6223,183643.43183270792
3425,112106.57944880516
10582,147391.21414289338
702,252026.46851063793
2111,182880.96838415696
11730,184838.8952129629
9865,242170.9373054749
16478,350827.9540024173
1885,214583.5212532333
3956,391588.98212022765
16735,119981.53483499798
15264,220571.3424062242
15971,175055.00477292214
5584,205476.22483178304
15242,191462.3219003362
14358,202454.89567535883
11300,244793.406631383
5446,177807.9952163552
3934,174183.44126987873
6610,177911.5914619731
10164,263209.3632009968
4646,190409.01765010718
13304,202490.97308760814
1985,198607.71681297146
4746,140373.65424873837
7963,205923.02984931626
14083,269646.64579712995
13140,284993.8508713679
15023,269840.7389459363
13093,234416.63783272146
7160,194862.7158546854
7407,197715.94246425526
16056,190027.3717859433
751,495042.29876460775
6179,91745.89446262168
9137,329669.9158717865
10992,289084.50667587057
5744,439144.9973767696
10884,175761.24623193828
12858,290790.9058310774
13005,299819.5225182167
16714,189118.59228930777
1419,249071.2345919922
6064,204741.62826642013
3771,211429.63443417172
5945,501592.95612487115
8453,69680.86241609982
3806,162955.55997905854
16748,252305.48130704436
11380,212230.86892616388
3107,195415.06490534672
12003,209512.775819785
14567,196808.98937332918
1079,197622.3403519023
11705,145643.9907228959
7814,207689.31439639386
10174,171309.13784142982
5514,249093.67476046935
5265,248313.28334207766
10520,386629.90251573216
13195,214616.74410052813
14601,394710.28590616246
6012,196105.10192788186
13079,165449.65996633953
9009,130833.82647053314
3122,187796.35424306293
5470,245794.70981611172
4840,164989.1026116695
6270,245040.50031698833
9158,92439.25637852379
10120,179883.97738912044
10672,301644.53477885947
4573,131437.01314390494
12118,306234.5493788689
7447,128005.87891196324
2171,202586.27830072245
6126,299580.0769945327
2836,165990.78654857865
1457,253579.63680145665
11165,211818.39991639834
5923,206529.86676544845
1813,216462.34710650065
3492,252097.44636612994
1917,347917.5777293592
965,425704.47112256737
15795,150588.06604564027
821,205805.6279078623
4568,185821.53762718913
9078,227316.72184046704
11371,128383.8925597834
5149,189549.8341289401
281,201956.71525556027
1918,237789.36596826505
776,136484.10179655458
210,180388.59219070207
10782,174282.36851452978
9653,178791.71848935582
9372,158278.19245090164
5868,144573.81835612023
6176,142088.63605882527
3969,121718.73637922521
7427,155719.60764307235
8544,490943.85146513046
5219,206478.05364144073
16488,140151.42011879082
5855,222725.60349128398
15920,123137.44268823125
4393,403662.11243684636
5770,154799.37264963947
2900,136350.2290621661
8622,82649.45948423422
11610,267629.2737799075
10969,112799.7251597412
11029,120754.63815457863
6193,302369.4146741099
14087,425329.0824636855
13623,157136.1103944024
16689,175019.06534767817
1027,222801.3308220354
949,160901.49613007298
672,111975.12046170514
13832,139390.78895859604
2471,202021.4862293177
8728,264228.1823922389
7742,222631.38743780705
2698,231607.22516906922
9084,182363.5021431635
6075,263298.7321417398
2874,173615.97071898202
13119,144398.03123871092
5010,208828.71913511108
1284,175132.9449711252
1151,171172.19299085793
5110,428867.4083910514
11386,154067.94522857794
8019,215976.81872959496
2859,129375.19096264067
16110,171853.94359401334
16027,281239.8939208092
14902,174780.59905121927
14301,203924.502423796
2451,225269.25474631262
13596,123933.46635760822
1464,143835.22658777813
7927,454196.11814018455
9638,209108.97140039323
8009,275246.8391784599
11903,151422.3921555652
9243,111564.66375205957
547,198265.3172767542
5511,129467.33632447135
11247,188079.03915646265
15928,324844.69041386875
3434,224325.08757520973
7614,117289.81839356625
1380,199592.11261855293
2770,140457.35469961472
111,177807.9952163552
5994,123925.96890757518
12341,199517.7148893121
2787,269090.88890004903
14410,303142.5432354699
15983,133686.51690021396
14876,186565.08273814243
653,150485.93802666638
2174,239475.8197267399
2575,353617.0967313917
7976,170517.20834778692
5812,317019.0717574916
13589,367498.10950820165
9122,135134.372916747
8159,507662.8863656718
8754,316545.87120551005
9321,209030.0628869537
13535,160283.469746636
2083,166941.68748604273
2689,377161.9007010852
2248,218358.93526560257
11649,156573.7509898404
11045,449045.8067651021
1276,92505.00509382805
5962,136786.91322405628
13012,169427.6247451873
4642,175689.3295294846
179,171481.96222933484
15347,441347.1330396017
